package_idpathclassificationhas_module_jsonofficial_targetaction
controlled-action-replication-016	C:\ENGREMIAT_CORE\data\controlled-action-replication-016	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-action-replication-016	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-action-template-017	C:\ENGREMIAT_CORE\data\controlled-action-template-017	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-action-template-017	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-apply-106	C:\ENGREMIAT_CORE\data\controlled-apply-106	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-apply-106	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-apply-mvp-040	C:\ENGREMIAT_CORE\data\controlled-apply-mvp-040	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-apply-mvp-040	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-apply-or-repair-014	C:\ENGREMIAT_CORE\data\controlled-apply-or-repair-014	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-apply-or-repair-014	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-apply-v2-060	C:\ENGREMIAT_CORE\data\controlled-apply-v2-060	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-apply-v2-060	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-local-apply-100	C:\ENGREMIAT_CORE\data\controlled-local-apply-100	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-local-apply-100	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-local-apply-preview-022	C:\ENGREMIAT_CORE\data\controlled-local-apply-preview-022	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-local-apply-preview-022	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-worker-adapters	C:\ENGREMIAT_CORE\data\controlled-worker-adapters	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-worker-adapters	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-worker-close-065	C:\ENGREMIAT_CORE\data\controlled-worker-close-065	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-worker-close-065	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
controlled-worker-task-019	C:\ENGREMIAT_CORE\data\controlled-worker-task-019	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\controlled-worker-task-019	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
core-consolidation-204	C:\ENGREMIAT_CORE\data\core-consolidation-204	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\core-consolidation-204	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
core-consolidation-205	C:\ENGREMIAT_CORE\data\core-consolidation-205	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\core-consolidation-205	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
core-consolidation-206	C:\ENGREMIAT_CORE\data\core-consolidation-206	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\core-consolidation-206	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
core-consolidation-207	C:\ENGREMIAT_CORE\data\core-consolidation-207	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\core-consolidation-207	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
daily-loop-046	C:\ENGREMIAT_CORE\data\daily-loop-046	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\daily-loop-046	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
daily-production-052	C:\ENGREMIAT_CORE\data\daily-production-052	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\daily-production-052	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
daily-value-dashboard-061	C:\ENGREMIAT_CORE\data\daily-value-dashboard-061	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\daily-value-dashboard-061	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
daily-workbench-086	C:\ENGREMIAT_CORE\data\daily-workbench-086	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\daily-workbench-086	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
dashboard-index-092	C:\ENGREMIAT_CORE\data\dashboard-index-092	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\dashboard-index-092	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
dashboard-refresh-119	C:\ENGREMIAT_CORE\data\dashboard-refresh-119	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\dashboard-refresh-119	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
decision-console-039	C:\ENGREMIAT_CORE\data\decision-console-039	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\decision-console-039	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
decision-history-048	C:\ENGREMIAT_CORE\data\decision-history-048	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\decision-history-048	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
decision-shortcuts-088	C:\ENGREMIAT_CORE\data\decision-shortcuts-088	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\decision-shortcuts-088	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
dev	C:\ENGREMIAT_CORE\data\dev	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\dev	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
dev-assisted-worker	C:\ENGREMIAT_CORE\data\dev-assisted-worker	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\dev-assisted-worker	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
dual-pc-development-workflow	C:\ENGREMIAT_CORE\data\dual-pc-development-workflow	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\dual-pc-development-workflow	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO	C:\ENGREMIAT_CORE\data\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\ENGREMIAT_007E_PANEL_MAESTRO_OPERATIVO	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
ENGREMIAT_MODULAR_PLATFORM_001	C:\ENGREMIAT_CORE\data\ENGREMIAT_MODULAR_PLATFORM_001	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\ENGREMIAT_MODULAR_PLATFORM_001	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
ENGREMIAT_MODULAR_PLATFORM_MANUALS_001	C:\ENGREMIAT_CORE\data\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\ENGREMIAT_MODULAR_PLATFORM_MANUALS_001	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
ENGREMIAT_MODULES_OFFICIALIZATION_001	C:\ENGREMIAT_CORE\data\ENGREMIAT_MODULES_OFFICIALIZATION_001	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\ENGREMIAT_MODULES_OFFICIALIZATION_001	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
ENGREMIAT_MODULE_INTAKE_REGISTRY_001	C:\ENGREMIAT_CORE\data\ENGREMIAT_MODULE_INTAKE_REGISTRY_001	MODULE_WITH_IDENTITY	True	data\_OFFICIAL_MODULES\ENGREMIAT_MODULE_INTAKE_REGISTRY_001	OFFICIALIZE_COPY_OR_MOVE_GATED
ENGREMIAT_OPERATIONAL_MASTER_PANEL_001	C:\ENGREMIAT_CORE\data\ENGREMIAT_OPERATIONAL_MASTER_PANEL_001	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\ENGREMIAT_OPERATIONAL_MASTER_PANEL_001	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
errors	C:\ENGREMIAT_CORE\data\errors	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\errors	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
events	C:\ENGREMIAT_CORE\data\events	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\events	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
evidence	C:\ENGREMIAT_CORE\data\evidence	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\evidence	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
evidence-browser-089	C:\ENGREMIAT_CORE\data\evidence-browser-089	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\evidence-browser-089	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
evidence-decision-loop-079	C:\ENGREMIAT_CORE\data\evidence-decision-loop-079	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\evidence-decision-loop-079	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
executions	C:\ENGREMIAT_CORE\data\executions	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\executions	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
file-intake-152	C:\ENGREMIAT_CORE\data\file-intake-152	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\file-intake-152	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
file-kanban-preview-155	C:\ENGREMIAT_CORE\data\file-kanban-preview-155	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\file-kanban-preview-155	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
file-parser-153	C:\ENGREMIAT_CORE\data\file-parser-153	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\file-parser-153	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
file-worker-queue-154	C:\ENGREMIAT_CORE\data\file-worker-queue-154	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\file-worker-queue-154	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
file-worker-request-156	C:\ENGREMIAT_CORE\data\file-worker-request-156	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\file-worker-request-156	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
final-hardening-044	C:\ENGREMIAT_CORE\data\final-hardening-044	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\final-hardening-044	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
final-mvp-035	C:\ENGREMIAT_CORE\data\final-mvp-035	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\final-mvp-035	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-cline-proposal-task-009	C:\ENGREMIAT_CORE\data\first-cline-proposal-task-009	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-cline-proposal-task-009	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-real-authorization-099	C:\ENGREMIAT_CORE\data\first-real-authorization-099	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-real-authorization-099	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-real-flow-096	C:\ENGREMIAT_CORE\data\first-real-flow-096	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-real-flow-096	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-real-flow-close-101	C:\ENGREMIAT_CORE\data\first-real-flow-close-101	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-real-flow-close-101	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-real-proposal-098	C:\ENGREMIAT_CORE\data\first-real-proposal-098	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-real-proposal-098	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
first-useful-local-change-023	C:\ENGREMIAT_CORE\data\first-useful-local-change-023	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\first-useful-local-change-023	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
fixtures	C:\ENGREMIAT_CORE\data\fixtures	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\fixtures	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
friction-reduction-091	C:\ENGREMIAT_CORE\data\friction-reduction-091	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\friction-reduction-091	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
gated-worker-execution	C:\ENGREMIAT_CORE\data\gated-worker-execution	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\gated-worker-execution	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
gates	C:\ENGREMIAT_CORE\data\gates	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\gates	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-authorization-105	C:\ENGREMIAT_CORE\data\human-authorization-105	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-authorization-105	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-daily-console-077	C:\ENGREMIAT_CORE\data\human-daily-console-077	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-daily-console-077	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-mvp-close-045	C:\ENGREMIAT_CORE\data\human-mvp-close-045	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-mvp-close-045	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-need-intake-097	C:\ENGREMIAT_CORE\data\human-need-intake-097	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-need-intake-097	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-review-gate-021	C:\ENGREMIAT_CORE\data\human-review-gate-021	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-review-gate-021	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
human-start-036	C:\ENGREMIAT_CORE\data\human-start-036	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\human-start-036	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
integration-close-151	C:\ENGREMIAT_CORE\data\integration-close-151	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\integration-close-151	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
integration-regression-150	C:\ENGREMIAT_CORE\data\integration-regression-150	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\integration-regression-150	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
integration-smoke-148	C:\ENGREMIAT_CORE\data\integration-smoke-148	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\integration-smoke-148	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-bridge-051	C:\ENGREMIAT_CORE\data\kanban-bridge-051	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-bridge-051	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-bridge-preview-082	C:\ENGREMIAT_CORE\data\kanban-bridge-preview-082	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-bridge-preview-082	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-dryrun-gate-108	C:\ENGREMIAT_CORE\data\kanban-dryrun-gate-108	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-dryrun-gate-108	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-human-control	C:\ENGREMIAT_CORE\data\kanban-human-control	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-human-control	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-real-setup-012	C:\ENGREMIAT_CORE\data\kanban-real-setup-012	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-real-setup-012	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-real-write-lab-072	C:\ENGREMIAT_CORE\data\kanban-real-write-lab-072	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-real-write-lab-072	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-sync-042	C:\ENGREMIAT_CORE\data\kanban-sync-042	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-sync-042	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-visible-ollama-ready-013	C:\ENGREMIAT_CORE\data\kanban-visible-ollama-ready-013	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-visible-ollama-ready-013	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-write-authorization-107	C:\ENGREMIAT_CORE\data\kanban-write-authorization-107	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-write-authorization-107	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
kanban-write-sim-062	C:\ENGREMIAT_CORE\data\kanban-write-sim-062	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\kanban-write-sim-062	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
leases	C:\ENGREMIAT_CORE\data\leases	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\leases	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
local-apply-lab-080	C:\ENGREMIAT_CORE\data\local-apply-lab-080	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\local-apply-lab-080	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
local-multiworker-launch-and-link-n1	C:\ENGREMIAT_CORE\data\local-multiworker-launch-and-link-n1	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\local-multiworker-launch-and-link-n1	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
local-multiworker-launch-and-link-n2	C:\ENGREMIAT_CORE\data\local-multiworker-launch-and-link-n2	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\local-multiworker-launch-and-link-n2	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
local-runtime-fix	C:\ENGREMIAT_CORE\data\local-runtime-fix	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\local-runtime-fix	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
main-pc-linking	C:\ENGREMIAT_CORE\data\main-pc-linking	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\main-pc-linking	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
manual-093	C:\ENGREMIAT_CORE\data\manual-093	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\manual-093	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
matching	C:\ENGREMIAT_CORE\data\matching	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\matching	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
memory-sync-041	C:\ENGREMIAT_CORE\data\memory-sync-041	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\memory-sync-041	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
multi-worker-066	C:\ENGREMIAT_CORE\data\multi-worker-066	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\multi-worker-066	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
multi-worker-close-075	C:\ENGREMIAT_CORE\data\multi-worker-close-075	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\multi-worker-close-075	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
mvp-authorized-apply-026	C:\ENGREMIAT_CORE\data\mvp-authorized-apply-026	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\mvp-authorized-apply-026	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
mvp-close-025	C:\ENGREMIAT_CORE\data\mvp-close-025	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\mvp-close-025	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
mvp-dashboard-024	C:\ENGREMIAT_CORE\data\mvp-dashboard-024	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\mvp-dashboard-024	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
mvp-demo-043	C:\ENGREMIAT_CORE\data\mvp-demo-043	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\mvp-demo-043	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
NEXT_ENGREMIAT_MODULAR_PLATFORM_002E	C:\ENGREMIAT_CORE\data\NEXT_ENGREMIAT_MODULAR_PLATFORM_002E	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\NEXT_ENGREMIAT_MODULAR_PLATFORM_002E	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
NEXT_ENGREMIAT_MODULAR_PLATFORM_003E	C:\ENGREMIAT_CORE\data\NEXT_ENGREMIAT_MODULAR_PLATFORM_003E	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\NEXT_ENGREMIAT_MODULAR_PLATFORM_003E	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
NEXT_ENGREMIAT_MODULAR_PLATFORM_004E	C:\ENGREMIAT_CORE\data\NEXT_ENGREMIAT_MODULAR_PLATFORM_004E	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\NEXT_ENGREMIAT_MODULAR_PLATFORM_004E	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	C:\ENGREMIAT_CORE\data\NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\NEXT_ENGREMIAT_MODULAR_PLATFORM_005E	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
node-link	C:\ENGREMIAT_CORE\data\node-link	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\node-link	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
offers	C:\ENGREMIAT_CORE\data\offers	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\offers	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
official-entrypoint-196	C:\ENGREMIAT_CORE\data\official-entrypoint-196	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\official-entrypoint-196	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
official-entrypoint-197	C:\ENGREMIAT_CORE\data\official-entrypoint-197	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\official-entrypoint-197	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
official-entrypoint-198	C:\ENGREMIAT_CORE\data\official-entrypoint-198	MODULE_CANDIDATE_NEEDS_IDENTITY	False	data\_OFFICIAL_MODULES\official-entrypoint-198	CREATE_MODULE_JSON_THEN_OFFICIALIZE_GATED
